"gene","logFC","logCPM","PValue","FDR"
"ANXA13|312",-0.258677323982498,0.741699334083668,0.427913088808949,0.56113715869616
"ZNF528|84436",0.103909113911151,3.81878918538748,0.427971480347617,0.561165942257574
"SOS2|6655",-0.0727467936023953,5.58651499884184,0.428321645076111,0.561577267988679
"DEPDC5|9681",-0.076896622628614,4.08366616555173,0.428460667970456,0.561678043965586
"NONO|4841",-0.0566691938289877,8.75722726127539,0.428504120648951,0.561678043965586
"COL4A3BP|10087",0.0807231761712328,5.00763592278992,0.428507933015631,0.561678043965586
"MPND|84954",-0.0885328243118714,3.95824836920132,0.428818454575013,0.562036313788864
"CHORDC1|26973",-0.0831016716985522,4.56532096472899,0.428854255926953,0.562036313788864
"MGST1|4257",-0.182000456754261,6.26326600315984,0.428936313616966,0.56209601679752
"CKAP5|9793",-0.0672685585131255,7.1097704106759,0.428995206774694,0.562125356460476
"ZNF721|170960",0.0755149897949276,4.43447348287979,0.429070963125596,0.562176785601212
"ZMYND11|10771",0.0698150825688473,6.51446572873216,0.429128287984588,0.562192260207712
"RB1CC1|9821",-0.0654334599360421,5.9223356961771,0.429155790554039,0.562192260207712
"ZBTB12|221527",-0.103739147459267,4.39327936763384,0.429340739737716,0.562386700512172
"FCHSD1|89848",0.0864415101222412,4.33903906566992,0.429528884506845,0.562567333450718
"FAM82A1|151393",0.0868350215605354,1.75610460295081,0.429551705092119,0.562567333450718
"SEMA6D|80031",-0.134238236782107,4.38471736249509,0.429845608303935,0.562904373014056
"LDLRAP1|26119",-0.0695041674589351,5.21649502661132,0.42990250507697,0.562931009836757
"RNF43|54894",-0.103859622098901,5.47746113091591,0.430104024246717,0.563147000201955
"LOC388152|388152",0.100945470767388,5.82875807180648,0.430294087893665,0.563347956085236
"SOX2|6657",-0.377313550656437,3.6019620393005,0.430494168175157,0.563548593196232
"ZNF470|388566",0.0846515229598076,2.89142398290175,0.430530866597078,0.563548593196232
"XRN2|22803",0.0562104896826565,6.97603663368429,0.430587773001827,0.563548593196232
"BARD1|580",-0.100566842186383,2.77621733876499,0.430593723459112,0.563548593196232
"ZNF503|84858",0.0860831665830483,7.90133564170028,0.430898938179232,0.563854563352868
"C8orf30A|51236",0.0944095639135093,6.00217898435334,0.430900740407595,0.563854563352868
"TRIM46|80128",0.128897823730518,3.22066599839095,0.431027379282159,0.563925826473264
"HSPA6|3310",0.133434675817848,3.07292645358307,0.431028441950147,0.563925826473264
"KRBA1|84626",0.0762789023113285,4.16266710967303,0.431314242835461,0.564251807443996
"ST7L|54879",-0.0683621296715847,4.08554135042004,0.431387012458495,0.564299065991196
"ZDHHC1|29800",0.0820637992010077,4.22725422154407,0.431511747414019,0.564369301869577
"CDC16|8881",-0.070441006320586,6.1946834909844,0.4315140048193,0.564369301869577
"HARS|3035",-0.0619278547753759,5.74003996873927,0.432454869572836,0.565551807775125
"ATG4D|84971",-0.0974961929844749,5.02569643816299,0.432508833469683,0.565574348386519
"NUP93|9688",-0.0688631584537384,5.8696942214738,0.432777525664105,0.565877434349522
"ZNF193|7746",0.0803622145202504,3.2513790291322,0.432814106225643,0.565877434349522
"SLC25A23|79085",0.0974740482607238,7.49673765749355,0.432892852354553,0.565932340046504
"ZFP28|140612",-0.087458351528164,3.15718185750241,0.432956482588693,0.565967476687885
"ZNF253|56242",-0.08304903934199,4.2052415366955,0.433598643289532,0.566735128286709
"PPP1R14B|26472",-0.0925210825164144,6.62436042462228,0.43361733109124,0.566735128286709
"RPL27|6155",-0.115374044069828,9.94074074954398,0.433903910576797,0.567061556392438
"SEC24C|9632",0.0592125858679334,7.15476484395241,0.434095818529973,0.56723894152528
"LOC285830|285830",-0.152601588758421,-0.0607467928982745,0.434113314233094,0.56723894152528
"HEXB|3074",-0.0665053224379519,6.20144295810062,0.434166672941705,0.56726052915572
"AGTPBP1|23287",0.0744436668703438,3.9368984096074,0.434208006220753,0.567266402629454
"PALM3|342979",-0.191436255874329,4.14431421616215,0.434548103489989,0.567662559012754
"FBXO25|26260",-0.0980973679505276,4.33158633367141,0.434812457628,0.567959711172582
"FBXW9|84261",-0.108212724767419,4.83242666273943,0.434926967407261,0.568061100178491
"ZNF417|147687",0.0824837883911594,2.96134239217045,0.435248513282237,0.568432860320005
"GRWD1|83743",0.0660955104579918,5.37059371000632,0.435298116283029,0.56844943119423
"TBCE|6905",-0.0729194051332941,4.40695333671089,0.435459643049327,0.568612146469651
"C17orf80|55028",-0.066620864086736,4.84237323929238,0.435529264326096,0.568654836472575
"HNRNPU|3192",-0.0476904025675948,8.71763441814209,0.435584348714167,0.568678540555274
"ZNF596|169270",-0.120694855265568,1.88172329112399,0.435658372577254,0.568720764551001
"KBTBD4|55709",0.0591495172780606,4.47792336757841,0.435690555192425,0.568720764551001
"MAL|4118",0.239658524906297,6.64303691660131,0.435828617495969,0.568852761554538
"EDEM3|80267",-0.0702172470096041,5.61851028577517,0.436002503792423,0.569031490456778
"C17orf107|100130311",0.124102145749454,2.06171970272358,0.436168903093329,0.569181271652497
"CDC42SE2|56990",-0.0673959165460971,5.93741826106666,0.436191193374317,0.569181271652497
"EXOC8|149371",0.0598506134786929,4.30897181707177,0.436236489166975,0.569192145117967
"CTXN1|404217",0.131098166919379,7.39379790793036,0.436368743466592,0.569303575308208
"ANKRD32|84250",-0.088133900042968,2.40188341143515,0.436426958686137,0.569303575308208
"LMLN|89782",-0.0928130456609412,4.0679561465328,0.436432801254198,0.569303575308208
"TLK2|11011",-0.0669822658720621,4.33667029394673,0.43648680792373,0.569325796647258
"CCDC152|100129792",-0.142476645062072,2.72175643446116,0.436887168062173,0.569733693538628
"CDK11A|728642",-0.0881905879914682,4.58012183631615,0.436887333144855,0.569733693538628
"SNAP23|8773",0.0638685764354002,5.66074216017799,0.436918937752118,0.569733693538628
"ALKBH3|221120",-0.0661177631322341,4.17142613427391,0.436947523910072,0.569733693538628
"RAB24|53917",-0.073388728196674,4.36138182119664,0.437493551791308,0.570397358736293
"LONRF2|164832",0.169887768617714,5.57637157341501,0.437640639471596,0.570508471609985
"FAM83A|84985",-0.228859428303881,4.80848559845288,0.437652871948097,0.570508471609985
"ZBTB11|27107",-0.0450520009716566,5.05310181954389,0.437791299122267,0.570553371234852
"URB2|9816",-0.0673523339207911,4.69024648666322,0.437791826689793,0.570553371234852
"TBCCD1|55171",-0.0734928462008653,4.48862336858471,0.43779846967407,0.570553371234852
"PPIEL|728448",0.151087831845768,2.41830860236109,0.437973268787633,0.570732873492491
"C14orf50|145376",-0.169341576098763,0.465694602486085,0.438105224387653,0.570856519744921
"CELSR2|1952",0.102816711020949,8.11141186162456,0.438302253781599,0.571064929857251
"POU6F1|5463",0.0981274036068165,2.81894040644496,0.438408691396647,0.571155282471824
"TMEM49|81671",-0.0791444909029416,7.00294025419291,0.438665481147116,0.571441480770192
"C3orf58|205428",-0.0942623294017171,5.75408797842624,0.438798486357257,0.57156639243913
"C9orf96|169436",-0.134826359266595,-0.287285812146936,0.438915036216457,0.571669850519937
"DBNL|28988",-0.0608466690874162,6.65395396626774,0.439166500775698,0.571947417450006
"CDC25B|994",-0.101136713260783,6.561947903251,0.43920242946596,0.571947417450006
"RFX7|64864",0.0718687055622123,4.85273886033956,0.43930844203838,0.572037096139778
"SNHG4|724102",-0.143115479888618,0.856881583705388,0.439491313570907,0.572226309603892
"BAZ2B|29994",0.0861468105529077,5.17857214367968,0.439528072601782,0.572226309603892
"CHRNA1|1134",0.26948920374395,2.081502256642,0.439987308883997,0.572775768831234
"DCAF7|10238",0.0614098315247227,7.38824707580737,0.440152929986548,0.572942939041661
"PRKAA1|5562",-0.0599844229743287,6.20953729467415,0.440647860132453,0.573538703252443
"STARD3|10948",-0.127988647344051,5.49704133191821,0.440739283672559,0.573609214779727
"RRAGB|10325",-0.0780742724920388,3.98758052534545,0.440781319336478,0.573615442952965
"LOC440356|440356",-0.243443101081722,-0.204270287068874,0.440830601193553,0.573631099187048
"CCDC142|84865",-0.0661238230677057,3.73966462959659,0.440960021222395,0.573733765565482
"PTGR2|145482",-0.0855312949201732,4.2379928085282,0.440984015145986,0.573733765565482
"C10orf84|63877",-0.0686059266389574,4.8321385105003,0.441062730976335,0.57378769910489
"ZCCHC6|79670",0.0690023807392153,4.33188388617068,0.441161208892162,0.573867330269505
"VAMP2|6844",0.0725422044176089,6.34084120239578,0.441212183048263,0.573885159790539
"LRRC28|123355",-0.0860699044779104,3.67765887796688,0.441364360389786,0.574034610273844
"FOXN4|121643",-0.278181979798357,1.61408910403101,0.441495215932447,0.574156306911895
"IL11RA|3590",0.154968374645077,4.21495980006117,0.441641223794158,0.574297686641297
"HECTD1|25831",0.0653647284415411,6.69020293335138,0.441814947238693,0.574475080007484
"C17orf69|147081",0.101990255123078,1.36189510559405,0.441861850942604,0.574487558482367
"SR140|23350",-0.0550728672402566,6.7947141316849,0.442125606777643,0.574739648989006
"AFF1|4299",0.0816593053634795,6.02918232717275,0.442134638480875,0.574739648989006
"HIST1H4E|8367",-0.176467277746678,-0.252508867874257,0.442167713590022,0.574739648989006
"RRAGC|64121",-0.0915107823713052,4.31862666964604,0.442497849328798,0.575120221287488
"CSNK1G1|53944",-0.0642613836474884,5.48436217893341,0.442614186660797,0.575222876224966
"CEBPB|1051",-0.0797094642888566,7.88798746420675,0.442681835816059,0.575240545712299
"SNX16|64089",0.0789561803163213,3.579627604853,0.442702494138351,0.575240545712299
"NTN1|9423",-0.155744448457203,5.6914941679974,0.442858263235113,0.575394397195199
"PDE7A|5150",0.106741900602306,5.06625821160491,0.442969280232685,0.575490082367596
"KDM1A|23028",-0.0711540777177759,7.02633322495116,0.443042479602529,0.575536624211181
"CTNNA1|1495",0.0615164033307807,8.5729864512989,0.44308291186494,0.575540595513134
"KCMF1|56888",-0.0451757073962634,6.29532432786986,0.443345722762996,0.575833399529975
"CARD14|79092",-0.138071746267765,2.34272580904436,0.443413651111678,0.575873055028147
"GTF2A1|2957",0.0786843782885324,3.12455232341034,0.443466783505905,0.575893489560418
"IDE|3416",0.0819672615205458,4.5238850185598,0.443715739441569,0.576129174449607
"CRYL1|51084",0.111335100516152,4.15400268342585,0.443723099485183,0.576129174449607
"AGPAT1|10554",0.0619819207951449,7.36420572991176,0.443776418312716,0.576149824264186
"GPR37|2861",-0.179189817385461,2.59241258858543,0.443897851330152,0.576258895012056
"ORAOV1|220064",-0.0716724508353701,3.6702422419079,0.444290971924365,0.576692489889137
"VKORC1L1|154807",-0.0568455198295458,6.20043593155823,0.444338989079281,0.576692489889137
"ROBO3|64221",-0.155445001090094,3.4780025171013,0.444344203684305,0.576692489889137
"CITED2|10370",0.0975446359813916,7.02978650777038,0.444481073252468,0.576821502724252
"NUDT16L1|84309",-0.0816417215065502,5.54200261699132,0.444518525412605,0.576821502724252
"CALM1|801",0.0652497985731676,8.57561557842297,0.444697499740463,0.577005122893781
"EHBP1L1|254102",0.0808028077510198,5.86019722325312,0.44486573616761,0.577174780625581
"CCDC50|152137",0.0629729954112048,6.47198561103035,0.444994949618083,0.577274821905026
"PRDM15|63977",0.0829802397195922,4.38811980350428,0.445037397585849,0.577274821905026
"RB1|5925",0.0897588297688119,5.92236426323604,0.445055307854826,0.577274821905026
"KPTN|11133",0.0997235254853922,2.6296462062193,0.44526974133641,0.577475785330491
"RANBP17|64901",0.111409091056001,1.88676482073335,0.445285244172625,0.577475785330491
"LRRC47|57470",-0.0591336937712902,6.21617825930796,0.445468569684066,0.577664884594941
"TPCN2|219931",0.0745685489414782,3.94259386061133,0.445632979088942,0.577818784029902
"CHST2|9435",0.152133801932795,5.23001142759234,0.445662296118134,0.577818784029902
"NECAP1|25977",-0.070837221417849,5.02614185242231,0.445940194593566,0.578130413920384
"SYN1|6853",0.141111751049104,2.84838958325003,0.446071060022878,0.578251389282962
"SLC48A1|55652",0.103035247241193,6.82836267793726,0.446147809606194,0.578302198663787
"ADAM17|6868",0.0657612339801128,5.73001361180452,0.446189421689324,0.578307457671399
"SETD3|84193",0.0601855842815349,5.79034795659173,0.446279927263325,0.578376081461702
"C12orf26|84190",-0.0784030460562259,2.18387760729634,0.446319897355386,0.578379205535268
"RARS|5917",0.0624456645373165,6.11856235957208,0.446401190019746,0.578435873873618
"TMEM121|80757",0.128340669552145,3.34509974608694,0.446472935583412,0.578480162814384
"RAC1|5879",-0.0602485114760828,8.19627017818779,0.44651849089917,0.578490513322927
"ABCA11P|79963",0.102615528791347,2.38115554842596,0.446595533915337,0.578541652793999
"TRIM52|84851",-0.0850655624264161,2.93417223536423,0.446644695872292,0.578556183333848
"TRAF3IP2|10758",0.0888964597889984,4.97961188639027,0.446681892568096,0.578556183333848
"FAM98B|283742",0.070541250529518,3.63773923251979,0.446910966421075,0.57880420285266
"ARMC4|55130",-0.215296220567257,1.19294104038638,0.44771162404831,0.579774691142169
"PPP2R2B|5521",0.242298537135966,3.65473576135839,0.447747573985479,0.579774691142169
"LCN10|414332",0.224383370809539,1.90443016465051,0.447773258117658,0.579774691142169
"WHSC1L1|54904",0.0758272146354043,5.65231816854855,0.448006276548594,0.580027631795175
"ZNF764|92595",0.062987203499619,3.41860941138129,0.44820422550488,0.580235129764578
"RPL34|6164",-0.105149028508147,8.03871013408632,0.448651217824525,0.580764971694675
"EFTUD1|79631",-0.0660087316616904,4.59361309170344,0.448849163660114,0.580929642940045
"CAMK2D|817",0.0940135648507988,4.39480167328698,0.448853879583132,0.580929642940045
"SUDS3|64426",-0.0631533674640146,6.12473945169563,0.449322896074416,0.581430296262017
"PARVB|29780",-0.105907908123592,4.36386211414848,0.44933121900876,0.581430296262017
"PMS2CL|441194",0.0852438291896674,2.94106860711307,0.449353981155547,0.581430296262017
"HOXB7|3217",-0.16147947991247,4.61840867954697,0.449429971878483,0.58147976280934
"HEATR6|63897",-0.0696876080027309,4.54856404997777,0.449753341155218,0.581849256527699
"CDS2|8760",-0.0628614049407117,5.10611456809799,0.449832540604657,0.581902830373917
"FKTN|2218",-0.0659173417566077,4.71830697827601,0.449911336941345,0.581955873797545
"C17orf72|92340",-0.179898989262667,2.6852284126705,0.450046922594148,0.582082358561002
"GNS|2799",0.0650691008736032,7.69524369876088,0.450100573957999,0.582102858686423
"RNF44|22838",0.0638583475346211,7.18409959884807,0.450192689872738,0.582173096351217
"EME2|197342",0.129362361022941,0.546906742845903,0.450416615561432,0.582413759596145
"KIF16B|55614",0.0744469360612768,3.78410251273296,0.450556894856646,0.58254623206528
"C12orf51|283450",0.0824997027592144,6.15827684847327,0.450706199373082,0.582690350444639
"PPP4R4|57718",-0.226990972800797,-0.330522223929103,0.450781879131606,0.582739267692042
"CYP20A1|57404",0.0484780884256707,5.12575103193347,0.450847967075708,0.582775778141427
"ECE1|1889",0.0888831468118819,7.26702454775633,0.450931974902611,0.582835444143471
"C10orf47|254427",-0.110835067386359,4.85342082101652,0.451001135106333,0.582875910994749
"CUL9|23113",-0.0895228424429701,5.47083523755439,0.451137008753228,0.582976738126352
"CYP2R1|120227",-0.0794788974490471,3.31448707294678,0.451154866436245,0.582976738126352
"TTC38|55020",-0.0794483795414286,4.49172253246122,0.451218822947338,0.583010459352748
"ATF2|1386",-0.062746321122071,4.90830481089151,0.451379981037104,0.58316975652239
"C16orf68|79091",-0.074856059903318,3.58046596620847,0.451635846085407,0.583425508252983
"MDM2|4193",0.073202806858339,5.79983532122989,0.451679579184578,0.583425508252983
"SRD5A1|6715",0.0843843896518527,4.6520215307863,0.451691597466852,0.583425508252983
"NT5DC3|51559",0.0804109234863936,3.71633598121254,0.451743711499107,0.58344388269519
"GPBP1|65056",-0.0596665069313663,6.27890031858907,0.451893581646078,0.583588499141895
"KLHL21|9903",-0.0957720367541865,5.47558551576998,0.452177643892315,0.583845582894025
"CABLES2|81928",0.0784662757949225,5.26722558697723,0.452187469330172,0.583845582894025
"PLEKHA6|22874",-0.124173332180869,5.50635404266253,0.452212063291845,0.583845582894025
"IPO7|10527",0.0630958234667714,7.28682783004565,0.452244308900573,0.583845582894025
"RASSF4|83937",-0.0908591634828019,4.85144450492747,0.452450764696811,0.584035977851247
"RAB20|55647",-0.0867080122690591,4.61413862261391,0.452467641779686,0.584035977851247
"FLJ90757|440465",0.0759625386625784,4.73144377810727,0.452523805563184,0.584059515704255
"GPATCH2|55105",0.0615945797907396,4.10861813875488,0.45276158836462,0.584317440431343
